YEAR,STATE,FISHERY,MONTH,DATE,SITE,SPECIES,CLIP,CLIPPED,LEN
2014,WI,Bad R.,Jul,2014-07-25,313,Walleye,00: NONE,No Clip,21
2014,WI,Cold-Open,Jul,2014-07-26,313,Lake Trout,00: NONE,No Clip,19.8
2014,WI,Cold-Open,Jul,2014-07-26,313,Lake Trout,00: NONE,No Clip,19
2014,WI,Cold-Open,Jul,2014-07-26,313,Lake Trout,00: NONE,No Clip,19.2
2014,WI,Cold-Open,Jul,2014-07-26,313,Lake Trout,00: NONE,No Clip,19.8
2014,WI,Cold-Open,Jul,2014-07-26,313,Lake Trout,00: NONE,No Clip,24.7
2014,WI,Cold-Open,Jul,2014-07-26,313,Lake Trout,00: NONE,No Clip,18.3
2014,WI,Cold-Open,Jul,2014-07-26,313,Lake Trout,00: NONE,No Clip,19.5
2014,WI,Cold-Open,Jul,2014-07-26,313,Lake Trout,00: NONE,No Clip,18
2014,WI,Cold-Open,Jul,2014-07-26,313,Lake Trout,00: NONE,No Clip,19.7
2014,WI,Cold-Open,Jul,2014-07-26,313,Lake Trout,00: NONE,No Clip,17.2
2014,WI,Cold-Open,Jul,2014-07-26,313,Lake Trout,00: NONE,No Clip,17.6
2014,WI,Cold-Open,Jul,2014-07-26,313,Lake Trout,00: NONE,No Clip,19.7
2014,WI,Cold-Open,Jul,2014-07-26,313,Lake Trout,00: NONE,No Clip,17.6
2014,WI,Cold-Open,Jul,2014-07-26,313,Lake Trout,00: NONE,No Clip,19.7
2014,WI,Cold-Open,Jul,2014-07-30,313,Lake Trout,00: NONE,No Clip,18.5
2014,WI,Cold-Open,Jul,2014-07-30,313,Lake Trout,00: NONE,No Clip,19.2
2014,WI,Cold-Open,Jul,2014-07-30,313,Lake Trout,00: NONE,No Clip,19.3
2014,WI,Cold-Open,Jul,2014-07-30,313,Lake Trout,00: NONE,No Clip,18.4
2014,WI,Cold-Open,Jul,2014-07-30,313,Lake Trout,00: NONE,No Clip,18.4
2014,WI,Warm-Open,Jul,2014-07-31,313,Walleye,00: NONE,No Clip,25.3
2014,WI,Cold-Open,Jul,2014-07-31,313,Lake Trout,00: NONE,No Clip,NA
2014,WI,Cold-Open,Jul,2014-07-31,313,Lake Trout,00: NONE,No Clip,NA
2014,WI,Cold-Open,Jul,2014-07-31,313,Lake Trout,00: NONE,No Clip,22.6
2014,WI,Cold-Open,Jul,2014-07-31,313,Lake Trout,00: NONE,No Clip,21
2014,WI,Cold-Open,Jul,2014-07-31,313,Lake Trout,00: NONE,No Clip,21.5
2014,WI,Cold-Open,Jul,2014-07-31,313,Lake Trout,00: NONE,No Clip,21.2
2014,WI,Cold-Open,Jul,2014-07-31,313,Lake Trout,00: NONE,No Clip,19.8
2014,WI,Cold-Open,Jul,2014-07-31,313,Lake Trout,00: NONE,No Clip,20.6
2014,WI,Cold-Open,Jul,2014-07-31,313,Lake Trout,00: NONE,No Clip,17.4
2014,WI,Cold-Open,Jul,2014-07-31,313,Lake Trout,00: NONE,No Clip,18
2014,WI,Cold-Open,Jul,2014-07-31,313,Lake Trout,00: NONE,No Clip,16.4
2014,WI,Cold-Open,Jul,2014-07-31,313,Lake Trout,00: NONE,No Clip,15.6
2014,WI,Cold-Open,Jul,2014-07-31,313,Lake Trout,00: NONE,No Clip,18.2
2014,WI,Cold-Open,Jul,2014-07-31,313,Lake Trout,00: NONE,No Clip,17.2
2014,WI,Cold-Open,Jul,2014-07-31,313,Lake Trout,00: NONE,No Clip,17.2
2014,WI,Cold-Open,Jul,2014-07-31,313,Siscowet,00: NONE,No Clip,22.2
2014,WI,Cold-Open,Jul,2014-07-31,313,Lake Trout,00: NONE,No Clip,18.1
2014,WI,Cold-Open,Aug,2014-08-02,313,Lake Trout,00: NONE,No Clip,17.1
2014,WI,Cold-Open,Aug,2014-08-02,313,Lake Trout,00: NONE,No Clip,18.5
2014,WI,Cold-Open,Aug,2014-08-02,313,Lake Trout,00: NONE,No Clip,19.5
2014,WI,Cold-Open,Aug,2014-08-02,313,Lake Trout,00: NONE,No Clip,18.1
2014,WI,Cold-Open,Aug,2014-08-02,313,Lake Trout,00: NONE,No Clip,19.3
2014,WI,Cold-Open,Aug,2014-08-02,313,Lake Trout,00: NONE,No Clip,29.3
2014,WI,Cold-Open,Aug,2014-08-02,313,Lake Trout,00: NONE,No Clip,26.8
2014,WI,Cold-Open,Aug,2014-08-02,313,Lake Trout,00: NONE,No Clip,18.9
2014,WI,Cold-Open,Aug,2014-08-02,313,Lake Trout,00: NONE,No Clip,23.3
2014,WI,Cold-Open,Aug,2014-08-02,313,Lake Trout,00: NONE,No Clip,24.2
2014,WI,Cold-Open,Aug,2014-08-02,313,Lake Trout,00: NONE,No Clip,21.8
2014,WI,Cold-Open,Aug,2014-08-02,313,Lake Trout,00: NONE,No Clip,18.8
2014,WI,Cold-Open,Aug,2014-08-02,313,Lake Trout,00: NONE,No Clip,17.6
2014,WI,Cold-Open,Aug,2014-08-02,313,Lake Trout,00: NONE,No Clip,17.5
2014,WI,Cold-Open,Aug,2014-08-02,313,Lake Trout,00: NONE,No Clip,18.3
2014,WI,Cold-Open,Aug,2014-08-02,313,Brown Trout,01: AD,Clip,16.2
2014,WI,Cold-Open,Aug,2014-08-07,313,Lake Trout,00: NONE,No Clip,20.1
2014,WI,Cold-Open,Aug,2014-08-07,313,Lake Trout,00: NONE,No Clip,19.3
2014,WI,Cold-Open,Aug,2014-08-08,313,Brown Trout,01: AD,Clip,20.5
2014,WI,Warm-Open,Aug,2014-08-08,313,Northern Pike,00: NONE,No Clip,30.1
2014,WI,Cold-Open,Aug,2014-08-08,313,Lake Trout,00: NONE,No Clip,19.7
2014,WI,Cold-Open,Aug,2014-08-08,313,Lake Trout,00: NONE,No Clip,22.1
2014,WI,Cold-Open,Aug,2014-08-08,313,Lake Trout,00: NONE,No Clip,20
2014,WI,Cold-Open,Aug,2014-08-08,313,Lake Trout,00: NONE,No Clip,17.8
2014,WI,Cold-Open,Aug,2014-08-08,313,Lake Trout,00: NONE,No Clip,16.5
2014,WI,Cold-Open,Aug,2014-08-08,313,Lake Trout,01: AD,Clip,20
2014,WI,Cold-Open,Aug,2014-08-08,313,Lake Trout,00: NONE,No Clip,19.2
2014,WI,Cold-Open,Aug,2014-08-08,313,Lake Trout,00: NONE,No Clip,18.2
2014,WI,Cold-Open,Aug,2014-08-08,313,Lake Trout,00: NONE,No Clip,20.5
2014,WI,Cold-Open,Aug,2014-08-08,313,Lake Trout,00: NONE,No Clip,22.3
2014,WI,Cold-Open,Aug,2014-08-10,313,Lake Trout,00: NONE,No Clip,19.8
2014,WI,Cold-Open,Aug,2014-08-10,313,Lake Trout,00: NONE,No Clip,20.1
2014,WI,Cold-Open,Aug,2014-08-10,313,Lake Trout,00: NONE,No Clip,28.2
2014,WI,Cold-Open,Aug,2014-08-10,313,Lake Trout,00: NONE,No Clip,22.6
2014,WI,Cold-Open,Aug,2014-08-10,313,Brown Trout,00: NONE,No Clip,17.5
2014,WI,Cold-Open,Aug,2014-08-10,313,Lake Trout,00: NONE,No Clip,28.3
2014,WI,Cold-Open,Aug,2014-08-10,313,Lake Trout,00: NONE,No Clip,20.2
2014,WI,Cold-Open,Aug,2014-08-10,313,Lake Trout,00: NONE,No Clip,18.6
2014,WI,Cold-Open,Aug,2014-08-10,313,Lake Trout,00: NONE,No Clip,20
2014,WI,Cold-Open,Aug,2014-08-10,313,Lake Trout,00: NONE,No Clip,21
2014,WI,Cold-Open,Aug,2014-08-10,313,Lake Trout,00: NONE,No Clip,19.8
2014,WI,Cold-Open,Aug,2014-08-10,313,Lake Trout,00: NONE,No Clip,20.6
2014,WI,Cold-Open,Aug,2014-08-10,313,Lake Trout,00: NONE,No Clip,18.3
2014,WI,Cold-Open,Aug,2014-08-10,313,Lake Trout,00: NONE,No Clip,21.5
2014,WI,Cold-Open,Aug,2014-08-10,313,Lake Trout,00: NONE,No Clip,18.2
2014,WI,Cold-Open,Aug,2014-08-10,313,Lake Trout,00: NONE,No Clip,17.5
2014,WI,Cold-Open,Aug,2014-08-10,313,Lake Trout,00: NONE,No Clip,25
2014,WI,Cold-Open,Aug,2014-08-10,313,Lake Trout,00: NONE,No Clip,29.7
2014,WI,Cold-Open,Aug,2014-08-10,313,Lake Trout,00: NONE,No Clip,19.7
2014,WI,Cold-Open,Aug,2014-08-10,313,Lake Trout,00: NONE,No Clip,19.6
2014,WI,Cold-Open,Aug,2014-08-13,313,Lake Whitefish,00: NONE,No Clip,21.2
2014,WI,Cold-Open,Aug,2014-08-16,313,Brown Trout,01: AD,Clip,16.1
2014,WI,Cold-Open,Aug,2014-08-16,313,Brown Trout,01: AD,Clip,22.8
2014,WI,Cold-Open,Aug,2014-08-16,313,Lake Trout,00: NONE,No Clip,20.7
2014,WI,Cold-Open,Aug,2014-08-16,313,Lake Trout,00: NONE,No Clip,20.5
2014,WI,Cold-Open,Aug,2014-08-16,313,Lake Trout,00: NONE,No Clip,15.6
2014,WI,Cold-Open,Aug,2014-08-16,313,Lake Trout,00: NONE,No Clip,19
2014,WI,Cold-Open,Aug,2014-08-16,313,Brown Trout,01: AD,Clip,26.8
2014,WI,Cold-Open,Aug,2014-08-16,313,Brown Trout,01: AD,Clip,21.3
2014,WI,Cold-Open,Aug,2014-08-16,313,Lake Trout,00: NONE,No Clip,18.8
2014,WI,Cold-Open,Aug,2014-08-16,313,Brown Trout,00: NONE,No Clip,16.7
2014,WI,Cold-Open,Aug,2014-08-16,313,Lake Trout,00: NONE,No Clip,19
2014,WI,Cold-Open,Aug,2014-08-24,313,Lake Whitefish,00: NONE,No Clip,21.6
2014,WI,Cold-Open,Aug,2014-08-24,313,Lake Whitefish,00: NONE,No Clip,17.7
2014,WI,Cold-Open,Aug,2014-08-24,313,Lake Whitefish,00: NONE,No Clip,19.5
2014,WI,Cold-Open,Aug,2014-08-24,313,Lake Whitefish,00: NONE,No Clip,22.2
2014,WI,Cold-Open,Aug,2014-08-24,313,Lake Whitefish,00: NONE,No Clip,21
2014,WI,Cold-Open,Aug,2014-08-24,313,Lake Whitefish,00: NONE,No Clip,19.2
2014,WI,Cold-Open,Aug,2014-08-24,313,Lake Whitefish,00: NONE,No Clip,19.5
2014,WI,Cold-Open,Aug,2014-08-24,313,Lake Whitefish,00: NONE,No Clip,22.7
2014,WI,Cold-Open,Aug,2014-08-24,313,Lake Herring,00: NONE,No Clip,14.2
2014,WI,Cold-Open,Aug,2014-08-24,313,Lake Whitefish,00: NONE,No Clip,16.7
2014,WI,Cold-Open,Aug,2014-08-24,313,Yellow Perch,00: NONE,No Clip,9.2
2014,WI,Cold-Open,Aug,2014-08-24,313,Yellow Perch,00: NONE,No Clip,7.8
2014,WI,Cold-Open,Aug,2014-08-24,313,Yellow Perch,00: NONE,No Clip,7.2
2014,WI,Warm-Open,Aug,2014-08-31,313,Walleye,00: NONE,No Clip,20
2014,WI,Warm-Open,Aug,2014-08-31,313,Walleye,00: NONE,No Clip,20.8
2014,WI,Warm-Open,Aug,2014-08-31,313,Walleye,00: NONE,No Clip,19.5
2014,WI,Cold-Open,Aug,2014-08-31,313,Lake Trout,00: NONE,No Clip,25.2
2014,WI,Cold-Open,Aug,2014-08-31,313,Lake Trout,00: NONE,No Clip,19.7
2014,WI,Cold-Open,Aug,2014-08-31,313,Lake Trout,00: NONE,No Clip,19.6
2014,WI,Cold-Open,Aug,2014-08-31,313,Lake Trout,00: NONE,No Clip,19.2
2014,WI,Cold-Open,Aug,2014-08-31,313,Lake Trout,00: NONE,No Clip,18.7
2014,WI,Cold-Open,Aug,2014-08-31,313,Lake Trout,00: NONE,No Clip,16.5
2014,WI,Cold-Open,Aug,2014-08-31,313,Lake Trout,00: NONE,No Clip,17.8
2014,WI,Cold-Open,Aug,2014-08-31,313,Lake Trout,00: NONE,No Clip,18
2014,WI,Cold-Open,Sep,2014-09-07,313,Lake Trout,00: NONE,No Clip,15.5
2014,WI,Cold-Open,Sep,2014-09-07,313,Lake Trout,00: NONE,No Clip,16.1
2014,WI,Cold-Open,Sep,2014-09-07,313,Lake Trout,00: NONE,No Clip,22.3
2014,WI,Cold-Open,Sep,2014-09-07,313,Brown Trout,01: AD,Clip,24.5
2014,WI,Cold-Open,Sep,2014-09-07,313,Splake,00: NONE,No Clip,17
2014,WI,Cold-Open,Sep,2014-09-07,313,Lake Trout,00: NONE,No Clip,18.5
2014,WI,Cold-Open,Sep,2014-09-15,313,Coho,00: NONE,No Clip,18.9
2014,WI,Cold-Open,Sep,2014-09-15,313,Walleye,00: NONE,No Clip,16.6
2014,WI,Cold-Open,Sep,2014-09-15,313,Coho,00: NONE,No Clip,21
2014,WI,Cold-Open,Sep,2014-09-19,313,Coho,00: NONE,No Clip,20.5
2014,WI,Cold-Open,Sep,2014-09-19,313,Coho,00: NONE,No Clip,19.7
2014,WI,Cold-Open,Sep,2014-09-19,313,Brown Trout,01: AD,Clip,20.1
2014,WI,Cold-Open,Sep,2014-09-21,313,Brown Trout,01: AD,Clip,18.6
2014,WI,Cold-Open,Sep,2014-09-21,313,Brown Trout,00: NONE,No Clip,19
2014,WI,Cold-Open,Sep,2014-09-21,313,Brown Trout,00: NONE,No Clip,27.1
2014,WI,Cold-Open,Sep,2014-09-21,313,Coho,00: NONE,No Clip,21.3
2014,WI,Cold-Open,Sep,2014-09-21,313,Coho,00: NONE,No Clip,14.2
2014,WI,Cold-Open,Sep,2014-09-21,313,Coho,00: NONE,No Clip,15.8
2014,WI,Cold-Open,Sep,2014-09-21,313,Coho,00: NONE,No Clip,24
2014,WI,Cold-Open,Sep,2014-09-25,313,Lake Trout,00: NONE,No Clip,17.9
2014,WI,Cold-Open,Sep,2014-09-25,313,Coho,00: NONE,No Clip,21
2014,WI,Cold-Open,Sep,2014-09-25,313,Lake Trout,00: NONE,No Clip,18.5
2014,WI,Cold-Open,Sep,2014-09-25,313,Lake Trout,00: NONE,No Clip,16.8
2014,WI,Cold-Open,Sep,2014-09-25,313,Coho,00: NONE,No Clip,23.2
2014,WI,Cold-Open,Sep,2014-09-25,313,Coho,00: NONE,No Clip,22
2014,WI,Cold-Open,Sep,2014-09-25,313,Coho,00: NONE,No Clip,22
2014,WI,Cold-Open,Sep,2014-09-25,313,Coho,00: NONE,No Clip,22.7
2014,WI,Cold-Open,Sep,2014-09-25,313,Brown Trout,01: AD,Clip,18.6
2014,WI,Cold-Open,Sep,2014-09-27,313,Coho,00: NONE,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Coho,00: NONE,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Coho,00: NONE,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Coho,00: NONE,No Clip,15
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,23.5
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,24
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,40: NOT EXAMINED,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Coho,00: NONE,No Clip,23.1
2014,WI,Cold-Open,Sep,2014-09-27,313,Brown Trout,01: AD,Clip,21.7
2014,WI,Cold-Open,Sep,2014-09-27,313,Brown Trout,00: NONE,No Clip,22.8
2014,WI,Cold-Open,Sep,2014-09-27,313,Brown Trout,01: AD,Clip,15.2
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,16.2
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,15.6
2014,WI,Cold-Open,Sep,2014-09-27,313,Brown Trout,01: AD,Clip,17.6
2014,WI,Cold-Open,Sep,2014-09-27,313,Brown Trout,01: AD,Clip,16.9
2014,WI,Cold-Open,Sep,2014-09-27,313,Brown Trout,01: AD,Clip,18.5
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Herring,00: NONE,No Clip,17.5
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,18.9
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Siscowet,00: NONE,No Clip,NA
2014,WI,Cold-Open,Sep,2014-09-27,313,Brown Trout,01: AD,Clip,18.6
2014,WI,Cold-Open,Sep,2014-09-27,313,Coho,00: NONE,No Clip,19.5
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,24.5
2014,WI,Cold-Open,Sep,2014-09-27,313,Siscowet,00: NONE,No Clip,22.4
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,15.9
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,19.4
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,17.1
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,20.2
2014,WI,Cold-Open,Sep,2014-09-27,313,Brown Trout,00: NONE,No Clip,24.6
2014,WI,Cold-Open,Sep,2014-09-27,313,Coho,00: NONE,No Clip,23
2014,WI,Cold-Open,Sep,2014-09-27,313,Brown Trout,00: NONE,No Clip,25
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,24.8
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,18
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,21.6
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,17.3
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,21
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,16
2014,WI,Cold-Open,Sep,2014-09-27,313,Siscowet,00: NONE,No Clip,19.7
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,19.5
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,16.5
2014,WI,Cold-Open,Sep,2014-09-27,313,Lake Trout,00: NONE,No Clip,18.4
2014,WI,Cold-Open,Sep,2014-09-27,313,Northern Pike,00: NONE,No Clip,26
2014,WI,Cold-Open,Sep,2014-09-27,313,Coho,00: NONE,No Clip,19.9
2014,WI,Cold-Open,Sep,2014-09-27,313,Coho,00: NONE,No Clip,21.7
2014,WI,Warm-Open,Sep,2014-09-30,313,Northern Pike,00: NONE,No Clip,28.1
